source,target
MYOGENESIS,MEF2A
MYOGENESIS,ANKRD2
MYOGENESIS,AKT2
MYOGENESIS,LAMA2
MYOGENESIS,DENND2B
MYOGENESIS,IFRD1
MYOGENESIS,NCAM1
MYOGENESIS,SYNGR2
MYOGENESIS,PICK1
MYOGENESIS,COL6A3
MYOGENESIS,CRAT
MYOGENESIS,DMPK
MYOGENESIS,MYH11
MYOGENESIS,MYH9
MYOGENESIS,IGF1
MYOGENESIS,CKB
MYOGENESIS,FST
MYOGENESIS,GPX3
MYOGENESIS,PVALB
MYOGENESIS,PTP4A3
MYOGENESIS,ITGB1
MYOGENESIS,HSPB8
MYOGENESIS,ACHE
MYOGENESIS,CHRNG
MYOGENESIS,PKIA
MYOGENESIS,NAV2
MYOGENESIS,HDAC5
MYOGENESIS,ATP6AP1
MYOGENESIS,CLU
MYOGENESIS,ACSL1
MYOGENESIS,COL1A1
MYOGENESIS,MRAS
MYOGENESIS,PDE4DIP
MYOGENESIS,AGL
MYOGENESIS,ERBB3
MYOGENESIS,GABARAPL2
MYOGENESIS,CAV3
MYOGENESIS,BHLHE40
MYOGENESIS,PPP1R3C
MYOGENESIS,LARGE1
MYOGENESIS,LPIN1
MYOGENESIS,CDH13
MYOGENESIS,NQO1
MYOGENESIS,PRNP
MYOGENESIS,PSEN2
MYOGENESIS,DAPK2
MYOGENESIS,LSP1
MYOGENESIS,SLC6A8
MYOGENESIS,REEP1
MYOGENESIS,EIF4A2
MYOGENESIS,SH2B1
MYOGENESIS,MYBPC3
MYOGENESIS,ITGA7
MYOGENESIS,SPTAN1
MYOGENESIS,SORBS3
MYOGENESIS,PC
MYOGENESIS,SCD
MYOGENESIS,GNAO1
MYOGENESIS,STC2
MYOGENESIS,CFD
MYOGENESIS,RB1
MYOGENESIS,BAG1
MYOGENESIS,ABLIM1
MYOGENESIS,PTGIS
MYOGENESIS,MAPRE3
MYOGENESIS,OCEL1
MYOGENESIS,SH3BGR
MYOGENESIS,NOTCH1
MYOGENESIS,TSC2
MYOGENESIS,TGFB1
MYOGENESIS,FDPS
MYOGENESIS,CAMK2B
MYOGENESIS,EPHB3
MYOGENESIS,GADD45B
MYOGENESIS,APP
MYOGENESIS,APLNR
MYOGENESIS,ITGB4
MYOGENESIS,SOD3
MYOGENESIS,FOXO4
MYOGENESIS,EFS
MYOGENESIS,PFKM
MYOGENESIS,COL6A2
MYOGENESIS,DTNA
MYOGENESIS,KIFC3
MYOGENESIS,SPARC
MYOGENESIS,SPDEF
MYOGENESIS,SLN
MYOGENESIS,WWTR1
MYOGENESIS,CD36
MYOGENESIS,ADCY9
MYOGENESIS,APOD
PROTEIN SECRETION,ARCN1
PROTEIN SECRETION,TMED10
PROTEIN SECRETION,COPB2
PROTEIN SECRETION,RAB14
PROTEIN SECRETION,ATP7A
PROTEIN SECRETION,COPB1
PROTEIN SECRETION,LAMP2
PROTEIN SECRETION,EGFR
PROTEIN SECRETION,IGF2R
PROTEIN SECRETION,COPE
PROTEIN SECRETION,PPT1
PROTEIN SECRETION,AP3S1
PROTEIN SECRETION,BET1
PROTEIN SECRETION,CLCN3
PROTEIN SECRETION,AP2S1
PROTEIN SECRETION,CLTC
PROTEIN SECRETION,AP2M1
PROTEIN SECRETION,RER1
PROTEIN SECRETION,KIF1B
PROTEIN SECRETION,ARF1
PROTEIN SECRETION,OCRL
PROTEIN SECRETION,ICA1
PROTEIN SECRETION,MON2
PROTEIN SECRETION,ARFGEF2
PROTEIN SECRETION,TMED2
PROTEIN SECRETION,NAPG
PROTEIN SECRETION,TMX1
PROTEIN SECRETION,PAM
PROTEIN SECRETION,SCAMP1
PROTEIN SECRETION,SH3GL2
PROTEIN SECRETION,RAB2A
PROTEIN SECRETION,COG2
PROTEIN SECRETION,VAMP3
PROTEIN SECRETION,ERGIC3
PROTEIN SECRETION,DOP1A
PROTEIN SECRETION,VAMP4
PROTEIN SECRETION,VPS4B
PROTEIN SECRETION,NAPA
PROTEIN SECRETION,GNAS
PROTEIN SECRETION,STX7
PROTEIN SECRETION,SEC22B
PROTEIN SECRETION,VPS45
PROTEIN SECRETION,STX16
PROTEIN SECRETION,YKT6
PROTEIN SECRETION,SNX2
PROTEIN SECRETION,ARFGEF1
PROTEIN SECRETION,CLTA
PROTEIN SECRETION,CLN5
PROTEIN SECRETION,M6PR
PROTEIN SECRETION,SGMS1
PROTEIN SECRETION,USO1
PROTEIN SECRETION,TSG101
PROTEIN SECRETION,DNM1L
PROTEIN SECRETION,LMAN1
PROTEIN SECRETION,YIPF6
PROTEIN SECRETION,ARFIP1
PROTEIN SECRETION,ANP32E
PROTEIN SECRETION,TSPAN8
PROTEIN SECRETION,DST
PROTEIN SECRETION,SCRN1
PROTEIN SECRETION,SEC31A
PROTEIN SECRETION,VAMP7
PROTEIN SECRETION,SCAMP3
PROTEIN SECRETION,AP2B1
PROTEIN SECRETION,RAB22A
PROTEIN SECRETION,AP3B1
PROTEIN SECRETION,TPD52
PROTEIN SECRETION,ATP6V1H
PROTEIN SECRETION,GBF1
PROTEIN SECRETION,KRT18
PROTEIN SECRETION,CAV2
PROTEIN SECRETION,ATP1A1
PROTEIN SECRETION,BNIP3
PROTEIN SECRETION,ZW10
PROTEIN SECRETION,GALC
PROTEIN SECRETION,ADAM10
PROTEIN SECRETION,RAB5A
PROTEIN SECRETION,GOLGA4
PROTEIN SECRETION,SEC24D
PROTEIN SECRETION,AP1G1
PROTEIN SECRETION,MAPK1
PROTEIN SECRETION,GOSR2
PROTEIN SECRETION,RPS6KA3
PROTEIN SECRETION,STAM
PROTEIN SECRETION,ABCA1
PROTEIN SECRETION,SNAP23
PROTEIN SECRETION,SOD1
PROTEIN SECRETION,GLA
PROTEIN SECRETION,ATP6V1B1
PROTEIN SECRETION,STX12
PROTEIN SECRETION,CD63
PROTEIN SECRETION,TOM1L1
PROTEIN SECRETION,SSPN
PROTEIN SECRETION,ARFGAP3
PROTEIN SECRETION,RAB9A
PROTEIN SECRETION,CTSC
INTERFERON ALPHA RESPONSE,MX1
INTERFERON ALPHA RESPONSE,ISG15
INTERFERON ALPHA RESPONSE,OAS1
INTERFERON ALPHA RESPONSE,IFIT3
INTERFERON ALPHA RESPONSE,IFI44
INTERFERON ALPHA RESPONSE,IFI35
INTERFERON ALPHA RESPONSE,IRF7
INTERFERON ALPHA RESPONSE,RSAD2
INTERFERON ALPHA RESPONSE,IFI44L
INTERFERON ALPHA RESPONSE,IFITM1
INTERFERON ALPHA RESPONSE,IFI27
INTERFERON ALPHA RESPONSE,IRF9
INTERFERON ALPHA RESPONSE,OASL
INTERFERON ALPHA RESPONSE,EIF2AK2
INTERFERON ALPHA RESPONSE,IFIT2
INTERFERON ALPHA RESPONSE,CXCL10
INTERFERON ALPHA RESPONSE,TAP1
INTERFERON ALPHA RESPONSE,SP110
INTERFERON ALPHA RESPONSE,DDX60
INTERFERON ALPHA RESPONSE,UBE2L6
INTERFERON ALPHA RESPONSE,USP18
INTERFERON ALPHA RESPONSE,PSMB8
INTERFERON ALPHA RESPONSE,IFIH1
INTERFERON ALPHA RESPONSE,BST2
INTERFERON ALPHA RESPONSE,LGALS3BP
INTERFERON ALPHA RESPONSE,ADAR
INTERFERON ALPHA RESPONSE,ISG20
INTERFERON ALPHA RESPONSE,GBP2
INTERFERON ALPHA RESPONSE,IRF1
INTERFERON ALPHA RESPONSE,PLSCR1
INTERFERON ALPHA RESPONSE,PSMB9
INTERFERON ALPHA RESPONSE,HERC6
INTERFERON ALPHA RESPONSE,SAMD9
INTERFERON ALPHA RESPONSE,CMPK2
INTERFERON ALPHA RESPONSE,IFITM3
INTERFERON ALPHA RESPONSE,RTP4
INTERFERON ALPHA RESPONSE,STAT2
INTERFERON ALPHA RESPONSE,SAMD9L
INTERFERON ALPHA RESPONSE,LY6E
INTERFERON ALPHA RESPONSE,IFITM2
INTERFERON ALPHA RESPONSE,HELZ2
INTERFERON ALPHA RESPONSE,CXCL11
INTERFERON ALPHA RESPONSE,TRIM21
INTERFERON ALPHA RESPONSE,PARP14
INTERFERON ALPHA RESPONSE,TRIM26
INTERFERON ALPHA RESPONSE,PARP12
INTERFERON ALPHA RESPONSE,NMI
INTERFERON ALPHA RESPONSE,RNF31
INTERFERON ALPHA RESPONSE,HLA-C
INTERFERON ALPHA RESPONSE,CASP1
INTERFERON ALPHA RESPONSE,TRIM14
INTERFERON ALPHA RESPONSE,TDRD7
INTERFERON ALPHA RESPONSE,DHX58
INTERFERON ALPHA RESPONSE,PARP9
INTERFERON ALPHA RESPONSE,PNPT1
INTERFERON ALPHA RESPONSE,TRIM25
INTERFERON ALPHA RESPONSE,PSME1
INTERFERON ALPHA RESPONSE,WARS1
INTERFERON ALPHA RESPONSE,EPSTI1
INTERFERON ALPHA RESPONSE,UBA7
INTERFERON ALPHA RESPONSE,PSME2
INTERFERON ALPHA RESPONSE,B2M
INTERFERON ALPHA RESPONSE,TRIM5
INTERFERON ALPHA RESPONSE,C1S
INTERFERON ALPHA RESPONSE,LAP3
INTERFERON ALPHA RESPONSE,LAMP3
INTERFERON ALPHA RESPONSE,GBP4
INTERFERON ALPHA RESPONSE,NCOA7
INTERFERON ALPHA RESPONSE,TMEM140
INTERFERON ALPHA RESPONSE,CD74
INTERFERON ALPHA RESPONSE,GMPR
INTERFERON ALPHA RESPONSE,PSMA3
INTERFERON ALPHA RESPONSE,PROCR
INTERFERON ALPHA RESPONSE,IL7
INTERFERON ALPHA RESPONSE,IFI30
INTERFERON ALPHA RESPONSE,IRF2
INTERFERON ALPHA RESPONSE,CSF1
INTERFERON ALPHA RESPONSE,IL15
INTERFERON ALPHA RESPONSE,CNP
INTERFERON ALPHA RESPONSE,TENT5A
INTERFERON ALPHA RESPONSE,IL4R
INTERFERON ALPHA RESPONSE,CMTR1
INTERFERON ALPHA RESPONSE,CD47
INTERFERON ALPHA RESPONSE,LPAR6
INTERFERON ALPHA RESPONSE,MOV10
INTERFERON ALPHA RESPONSE,CASP8
INTERFERON ALPHA RESPONSE,TXNIP
INTERFERON ALPHA RESPONSE,SLC25A28
INTERFERON ALPHA RESPONSE,SELL
INTERFERON ALPHA RESPONSE,TRAFD1
INTERFERON ALPHA RESPONSE,BATF2
INTERFERON ALPHA RESPONSE,RIPK2
INTERFERON ALPHA RESPONSE,CCRL2
INTERFERON ALPHA RESPONSE,NUB1
INTERFERON ALPHA RESPONSE,OGFR
INTERFERON ALPHA RESPONSE,MVB12A
INTERFERON ALPHA RESPONSE,ELF1
INTERFERON GAMMA RESPONSE,STAT1
INTERFERON GAMMA RESPONSE,ISG15
INTERFERON GAMMA RESPONSE,IFIT1
INTERFERON GAMMA RESPONSE,MX1
INTERFERON GAMMA RESPONSE,IFIT3
INTERFERON GAMMA RESPONSE,IFI35
INTERFERON GAMMA RESPONSE,IRF7
INTERFERON GAMMA RESPONSE,IFIT2
INTERFERON GAMMA RESPONSE,OAS2
INTERFERON GAMMA RESPONSE,TAP1
INTERFERON GAMMA RESPONSE,EIF2AK2
INTERFERON GAMMA RESPONSE,RSAD2
INTERFERON GAMMA RESPONSE,MX2
INTERFERON GAMMA RESPONSE,IRF1
INTERFERON GAMMA RESPONSE,OAS3
INTERFERON GAMMA RESPONSE,TNFSF10
INTERFERON GAMMA RESPONSE,IRF9
INTERFERON GAMMA RESPONSE,CXCL10
INTERFERON GAMMA RESPONSE,IFI44
INTERFERON GAMMA RESPONSE,BST2
INTERFERON GAMMA RESPONSE,XAF1
INTERFERON GAMMA RESPONSE,SP110
INTERFERON GAMMA RESPONSE,OASL
INTERFERON GAMMA RESPONSE,PSMB8
INTERFERON GAMMA RESPONSE,IFI44L
INTERFERON GAMMA RESPONSE,IFITM3
INTERFERON GAMMA RESPONSE,DDX60
INTERFERON GAMMA RESPONSE,LGALS3BP
INTERFERON GAMMA RESPONSE,GBP4
INTERFERON GAMMA RESPONSE,IRF8
INTERFERON GAMMA RESPONSE,PSMB9
INTERFERON GAMMA RESPONSE,PML
INTERFERON GAMMA RESPONSE,IFIH1
INTERFERON GAMMA RESPONSE,UBE2L6
INTERFERON GAMMA RESPONSE,IFI27
INTERFERON GAMMA RESPONSE,ADAR
INTERFERON GAMMA RESPONSE,LY6E
INTERFERON GAMMA RESPONSE,STAT2
INTERFERON GAMMA RESPONSE,CXCL9
INTERFERON GAMMA RESPONSE,IL10RA
INTERFERON GAMMA RESPONSE,PLA2G4A
INTERFERON GAMMA RESPONSE,TRIM21
INTERFERON GAMMA RESPONSE,USP18
INTERFERON GAMMA RESPONSE,PTGS2
INTERFERON GAMMA RESPONSE,EPSTI1
INTERFERON GAMMA RESPONSE,C1S
INTERFERON GAMMA RESPONSE,RIGI
INTERFERON GAMMA RESPONSE,IL15
INTERFERON GAMMA RESPONSE,NLRC5
INTERFERON GAMMA RESPONSE,NMI
INTERFERON GAMMA RESPONSE,IDO1
INTERFERON GAMMA RESPONSE,PSMB10
INTERFERON GAMMA RESPONSE,CXCL11
INTERFERON GAMMA RESPONSE,ITGB7
INTERFERON GAMMA RESPONSE,SAMHD1
INTERFERON GAMMA RESPONSE,HERC6
INTERFERON GAMMA RESPONSE,CMPK2
INTERFERON GAMMA RESPONSE,SAMD9L
INTERFERON GAMMA RESPONSE,RTP4
INTERFERON GAMMA RESPONSE,PTPN2
INTERFERON GAMMA RESPONSE,PARP14
INTERFERON GAMMA RESPONSE,TNFAIP2
INTERFERON GAMMA RESPONSE,IFITM2
INTERFERON GAMMA RESPONSE,PLSCR1
INTERFERON GAMMA RESPONSE,SOCS1
INTERFERON GAMMA RESPONSE,CASP1
INTERFERON GAMMA RESPONSE,ICAM1
INTERFERON GAMMA RESPONSE,WARS1
INTERFERON GAMMA RESPONSE,PSME1
INTERFERON GAMMA RESPONSE,ISG20
INTERFERON GAMMA RESPONSE,IRF2
INTERFERON GAMMA RESPONSE,TRIM14
INTERFERON GAMMA RESPONSE,FCGR1A
INTERFERON GAMMA RESPONSE,MARCHF1
INTERFERON GAMMA RESPONSE,SOCS3
INTERFERON GAMMA RESPONSE,JAK2
INTERFERON GAMMA RESPONSE,HLA-DMA
INTERFERON GAMMA RESPONSE,PARP12
INTERFERON GAMMA RESPONSE,TNFAIP6
INTERFERON GAMMA RESPONSE,TRIM26
INTERFERON GAMMA RESPONSE,VCAM1
INTERFERON GAMMA RESPONSE,CD274
INTERFERON GAMMA RESPONSE,CIITA
INTERFERON GAMMA RESPONSE,NAMPT
INTERFERON GAMMA RESPONSE,SELP
INTERFERON GAMMA RESPONSE,GPR18
INTERFERON GAMMA RESPONSE,FPR1
INTERFERON GAMMA RESPONSE,HELZ2
INTERFERON GAMMA RESPONSE,PSME2
INTERFERON GAMMA RESPONSE,SERPING1
INTERFERON GAMMA RESPONSE,CCL5
INTERFERON GAMMA RESPONSE,RNF31
INTERFERON GAMMA RESPONSE,SOD2
INTERFERON GAMMA RESPONSE,TRIM25
INTERFERON GAMMA RESPONSE,LAP3
INTERFERON GAMMA RESPONSE,PSMA3
INTERFERON GAMMA RESPONSE,RNF213
INTERFERON GAMMA RESPONSE,PELI1
INTERFERON GAMMA RESPONSE,CFB
INTERFERON GAMMA RESPONSE,CD86
INTERFERON GAMMA RESPONSE,TXNIP
INTERFERON GAMMA RESPONSE,HLA-DQA1
INTERFERON GAMMA RESPONSE,GCH1
INTERFERON GAMMA RESPONSE,PNP
INTERFERON GAMMA RESPONSE,CCL7
INTERFERON GAMMA RESPONSE,PTPN6
INTERFERON GAMMA RESPONSE,SPPL2A
INTERFERON GAMMA RESPONSE,IL4R
INTERFERON GAMMA RESPONSE,PNPT1
INTERFERON GAMMA RESPONSE,DHX58
INTERFERON GAMMA RESPONSE,BTG1
INTERFERON GAMMA RESPONSE,CASP8
INTERFERON GAMMA RESPONSE,IFI30
INTERFERON GAMMA RESPONSE,CCL2
INTERFERON GAMMA RESPONSE,FGL2
INTERFERON GAMMA RESPONSE,CASP7
INTERFERON GAMMA RESPONSE,SECTM1
INTERFERON GAMMA RESPONSE,IL15RA
INTERFERON GAMMA RESPONSE,CD40
INTERFERON GAMMA RESPONSE,TRAFD1
INTERFERON GAMMA RESPONSE,HLA-DRB1
INTERFERON GAMMA RESPONSE,GBP6
INTERFERON GAMMA RESPONSE,LCP2
INTERFERON GAMMA RESPONSE,HLA-G
INTERFERON GAMMA RESPONSE,MT2A
INTERFERON GAMMA RESPONSE,RIPK1
INTERFERON GAMMA RESPONSE,KLRK1
INTERFERON GAMMA RESPONSE,UPP1
INTERFERON GAMMA RESPONSE,PSMB2
INTERFERON GAMMA RESPONSE,TDRD7
INTERFERON GAMMA RESPONSE,HIF1A
INTERFERON GAMMA RESPONSE,EIF4E3
INTERFERON GAMMA RESPONSE,VAMP8
INTERFERON GAMMA RESPONSE,PFKP
INTERFERON GAMMA RESPONSE,CD38
INTERFERON GAMMA RESPONSE,ZBP1
INTERFERON GAMMA RESPONSE,BANK1
INTERFERON GAMMA RESPONSE,TOR1B
INTERFERON GAMMA RESPONSE,RBCK1
INTERFERON GAMMA RESPONSE,PDE4B
INTERFERON GAMMA RESPONSE,MVP
INTERFERON GAMMA RESPONSE,IL7
INTERFERON GAMMA RESPONSE,BPGM
INTERFERON GAMMA RESPONSE,CMTR1
INTERFERON GAMMA RESPONSE,AUTS2
INTERFERON GAMMA RESPONSE,B2M
INTERFERON GAMMA RESPONSE,RIPK2
INTERFERON GAMMA RESPONSE,CD69
INTERFERON GAMMA RESPONSE,MYD88
INTERFERON GAMMA RESPONSE,PSMA2
INTERFERON GAMMA RESPONSE,PIM1
INTERFERON GAMMA RESPONSE,NOD1
INTERFERON GAMMA RESPONSE,CFH
INTERFERON GAMMA RESPONSE,TAPBP
INTERFERON GAMMA RESPONSE,SLC25A28
INTERFERON GAMMA RESPONSE,PTPN1
INTERFERON GAMMA RESPONSE,TNFAIP3
INTERFERON GAMMA RESPONSE,SSPN
INTERFERON GAMMA RESPONSE,NUP93
INTERFERON GAMMA RESPONSE,MTHFD2
INTERFERON GAMMA RESPONSE,CDKN1A
INTERFERON GAMMA RESPONSE,IRF4
INTERFERON GAMMA RESPONSE,NFKB1
INTERFERON GAMMA RESPONSE,BATF2
INTERFERON GAMMA RESPONSE,HLA-B
INTERFERON GAMMA RESPONSE,LATS2
INTERFERON GAMMA RESPONSE,IRF5
INTERFERON GAMMA RESPONSE,SLAMF7
INTERFERON GAMMA RESPONSE,ISOC1
INTERFERON GAMMA RESPONSE,P2RY14
INTERFERON GAMMA RESPONSE,STAT3
INTERFERON GAMMA RESPONSE,NCOA3
INTERFERON GAMMA RESPONSE,HLA-A
INTERFERON GAMMA RESPONSE,IL6
INTERFERON GAMMA RESPONSE,GZMA
INTERFERON GAMMA RESPONSE,IFNAR2
INTERFERON GAMMA RESPONSE,CD74
INTERFERON GAMMA RESPONSE,RAPGEF6
INTERFERON GAMMA RESPONSE,CASP4
INTERFERON GAMMA RESPONSE,FAS
INTERFERON GAMMA RESPONSE,OGFR
INTERFERON GAMMA RESPONSE,ARL4A
INTERFERON GAMMA RESPONSE,SRI
INTERFERON GAMMA RESPONSE,LYSMD2
INTERFERON GAMMA RESPONSE,CSF2RB
INTERFERON GAMMA RESPONSE,ST3GAL5
INTERFERON GAMMA RESPONSE,C1R
INTERFERON GAMMA RESPONSE,CASP3
INTERFERON GAMMA RESPONSE,CMKLR1
INTERFERON GAMMA RESPONSE,NFKBIA
INTERFERON GAMMA RESPONSE,METTL7B
INTERFERON GAMMA RESPONSE,ST8SIA4
INTERFERON GAMMA RESPONSE,XCL1
INTERFERON GAMMA RESPONSE,IL2RB
INTERFERON GAMMA RESPONSE,VAMP5
INTERFERON GAMMA RESPONSE,IL18BP
INTERFERON GAMMA RESPONSE,ZNFX1
INTERFERON GAMMA RESPONSE,ARID5B
INTERFERON GAMMA RESPONSE,APOL6
INTERFERON GAMMA RESPONSE,STAT4
APICAL JUNCTION,ACTN1
APICAL JUNCTION,CLDN7
APICAL JUNCTION,ACTN3
APICAL JUNCTION,CLDN19
APICAL JUNCTION,DLG1
APICAL JUNCTION,TJP1
APICAL JUNCTION,COL17A1
APICAL JUNCTION,NECTIN1
APICAL JUNCTION,CLDN9
APICAL JUNCTION,CDH3
APICAL JUNCTION,CTNND1
APICAL JUNCTION,CDH1
APICAL JUNCTION,LIMA1
APICAL JUNCTION,VCL
APICAL JUNCTION,SHROOM2
APICAL JUNCTION,NECTIN3
APICAL JUNCTION,NECTIN2
APICAL JUNCTION,CLDN14
APICAL JUNCTION,PTPRC
APICAL JUNCTION,THY1
APICAL JUNCTION,VASP
APICAL JUNCTION,ITGB1
APICAL JUNCTION,ZYX
APICAL JUNCTION,ACTN4
APICAL JUNCTION,CLDN4
APICAL JUNCTION,CADM3
APICAL JUNCTION,ITGA3
APICAL JUNCTION,NF2
APICAL JUNCTION,B4GALT1
APICAL JUNCTION,NEXN
APICAL JUNCTION,CDH6
APICAL JUNCTION,ADAM15
APICAL JUNCTION,PTK2
APICAL JUNCTION,HADH
APICAL JUNCTION,LAMB3
APICAL JUNCTION,CLDN11
APICAL JUNCTION,CDH4
APICAL JUNCTION,IRS1
APICAL JUNCTION,SORBS3
APICAL JUNCTION,CLDN8
APICAL JUNCTION,EVL
APICAL JUNCTION,CLDN15
APICAL JUNCTION,THBS3
APICAL JUNCTION,NECTIN4
APICAL JUNCTION,JAM3
APICAL JUNCTION,CDH11
APICAL JUNCTION,ITGB4
APICAL JUNCTION,RASA1
APICAL JUNCTION,AKT2
APICAL JUNCTION,TMEM8B
APICAL JUNCTION,LAMA3
APICAL JUNCTION,RSU1
APICAL JUNCTION,ICAM1
APICAL JUNCTION,CLDN18
APICAL JUNCTION,GTF2F1
APICAL JUNCTION,TSC1
APICAL JUNCTION,LAMC2
APICAL JUNCTION,NRAP
APICAL JUNCTION,CTNNA1
APICAL JUNCTION,CD99
APICAL JUNCTION,FSCN1
APICAL JUNCTION,COL16A1
APICAL JUNCTION,GNAI2
APICAL JUNCTION,TGFBI
APICAL JUNCTION,PALS1
APICAL JUNCTION,JUP
APICAL JUNCTION,ACTN2
APICAL JUNCTION,INSIG1
APICAL JUNCTION,LAYN
APICAL JUNCTION,PFN1
APICAL JUNCTION,CNN2
APICAL JUNCTION,TAOK2
APICAL JUNCTION,AMIGO2
APICAL JUNCTION,MDK
APICAL JUNCTION,INPPL1
APICAL JUNCTION,CLDN6
APICAL JUNCTION,ARPC2
APICAL JUNCTION,SRC
APICAL JUNCTION,PBX2
APICAL JUNCTION,MAPK14
APICAL JUNCTION,MAP4K2
APICAL JUNCTION,PTEN
APICAL JUNCTION,CALB2
APICAL JUNCTION,CNTN1
APICAL JUNCTION,TSPAN4
APICAL JUNCTION,VCAN
APICAL JUNCTION,CDH8
APICAL JUNCTION,ATP1A3
APICAL JUNCTION,EPB41L2
APICAL JUNCTION,MYL9
APICAL JUNCTION,SPEG
APICAL JUNCTION,ADRA1B
APICAL JUNCTION,SYK
APICAL JUNCTION,CADM2
APICAL JUNCTION,ALOX15B
APICAL JUNCTION,CX3CL1
APICAL JUNCTION,MYH10
APICAL JUNCTION,DMP1
APICAL JUNCTION,CDSN
APICAL JUNCTION,MAPK13
APICAL JUNCTION,MYL12B
APICAL JUNCTION,RAC2
APICAL JUNCTION,FBN1
APICAL JUNCTION,DSC1
APICAL JUNCTION,CD34
APICAL JUNCTION,ICAM4
APICAL JUNCTION,MSN
APICAL JUNCTION,MAPK11
APICAL JUNCTION,ACTC1
APICAL JUNCTION,TRAF1
APICAL JUNCTION,CRB3
APICAL JUNCTION,ITGA2
APICAL JUNCTION,ITGA10
APICAL JUNCTION,BAIAP2
APICAL JUNCTION,ARHGEF6
APICAL JUNCTION,ACTG1
APICAL JUNCTION,MVD
APICAL JUNCTION,PDZD3
APICAL JUNCTION,ADAM9
APICAL JUNCTION,PCDH1
APICAL JUNCTION,SLIT2
APICAL JUNCTION,KRT31
APICAL JUNCTION,SGCE
APICAL JUNCTION,GNAI1
APICAL JUNCTION,PIK3CB
APICAL JUNCTION,NLGN2
APICAL JUNCTION,YWHAH
APICAL JUNCTION,PARVA
APICAL JUNCTION,CRAT
APICAL JUNCTION,ADAMTS5
APICAL JUNCTION,AMH
APICAL JUNCTION,EGFR
APICAL JUNCTION,ICAM2
APICAL JUNCTION,CD274
APICAL JUNCTION,CDH15
APICAL JUNCTION,SHC1
APICAL JUNCTION,MPZL2
APICAL JUNCTION,WNK4
APICAL JUNCTION,NFASC
APICAL JUNCTION,PIK3R3
APICAL JUNCTION,SDC3
APICAL JUNCTION,SIRPA
APICAL JUNCTION,GRB7
APICAL JUNCTION,FLNC
APICAL JUNCTION,PARD6G
APICAL JUNCTION,COL9A1
APICAL JUNCTION,NRXN2
APICAL JUNCTION,MAP3K20
APICAL JUNCTION,SLC30A3
APICAL JUNCTION,RHOF
APICAL JUNCTION,BMP1
APICAL JUNCTION,MMP2
APICAL JUNCTION,ICAM5
APICAL JUNCTION,VWF
APICAL JUNCTION,MYH9
APICAL JUNCTION,CD209
APICAL JUNCTION,VCAM1
APICAL JUNCTION,DHX16
APICAL JUNCTION,ACTG2
APICAL JUNCTION,NEGR1
APICAL JUNCTION,NF1
APICAL JUNCTION,ADAM23
APICAL JUNCTION,PLCG1
APICAL JUNCTION,KCNH2
APICAL JUNCTION,CERCAM
APICAL JUNCTION,NRTN
APICAL JUNCTION,IKBKG
APICAL JUNCTION,DSC3
APICAL JUNCTION,ACTB
APICAL JUNCTION,TUBG1
APICAL JUNCTION,PPP2R2C
APICAL JUNCTION,HRAS
APICAL JUNCTION,MMP9
APICAL JUNCTION,TNFRSF11B
APICAL JUNCTION,PKD1
APICAL JUNCTION,CDK8
APICAL JUNCTION,FYB1
APICAL JUNCTION,AMIGO1
APICAL JUNCTION,CD276
APICAL JUNCTION,GAMT
APICAL JUNCTION,NLGN3
APICAL JUNCTION,SKAP2
APICAL JUNCTION,RRAS
APICAL JUNCTION,CAP1
APICAL JUNCTION,EXOC4
APICAL JUNCTION,ACTA1
APICAL JUNCTION,TIAL1
APICAL JUNCTION,LDLRAP1
APICAL JUNCTION,VAV2
APICAL JUNCTION,AKT3
APICAL JUNCTION,SYMPK
APICAL JUNCTION,STX4
APICAL JUNCTION,PECAM1
APICAL JUNCTION,MADCAM1
APICAL JUNCTION,ITGA9
APICAL JUNCTION,CD86
APICAL JUNCTION,TRO
APICAL JUNCTION,CLDN5
APICAL JUNCTION,MPZL1
APICAL JUNCTION,WASL
APICAL SURFACE,B4GALT1
APICAL SURFACE,RHCG
APICAL SURFACE,MAL
APICAL SURFACE,LYPD3
APICAL SURFACE,PKHD1
APICAL SURFACE,ATP6V0A4
APICAL SURFACE,CRYBG1
APICAL SURFACE,SHROOM2
APICAL SURFACE,SRPX
APICAL SURFACE,MDGA1
APICAL SURFACE,TMEM8B
APICAL SURFACE,THY1
APICAL SURFACE,PCSK9
APICAL SURFACE,EPHB4
APICAL SURFACE,DCBLD2
APICAL SURFACE,GHRL
APICAL SURFACE,LYN
APICAL SURFACE,GAS1
APICAL SURFACE,FLOT2
APICAL SURFACE,PLAUR
APICAL SURFACE,AKAP7
APICAL SURFACE,ATP8B1
APICAL SURFACE,EFNA5
APICAL SURFACE,SLC34A3
APICAL SURFACE,APP
APICAL SURFACE,GSTM3
APICAL SURFACE,HSPB1
APICAL SURFACE,SLC2A4
APICAL SURFACE,IL2RB
APICAL SURFACE,RTN4RL1
APICAL SURFACE,NCOA6
APICAL SURFACE,SULF2
APICAL SURFACE,ADAM10
APICAL SURFACE,BRCA1
APICAL SURFACE,GATA3
APICAL SURFACE,AFAP1L2
APICAL SURFACE,IL2RG
APICAL SURFACE,CD160
APICAL SURFACE,ADIPOR2
APICAL SURFACE,SLC22A12
APICAL SURFACE,NTNG1
